,name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638888888889048,2.969444444444468,3.14444444444447,3.736111111111141,3.61111111111114,5.272222222222264,5.941666666666714,5.791666666666713,6.49166666666672,4.6583333333333705,5.180555555555597,6.422222222222273,6.902777777777833,9.658333333333411,10.983333333333425,11.066666666666755,12.402777777777874,13.380555555555665,15.925000000000129,19.82740500725797,20.9125411119038,22.68949866766514,24.9645936743112,24.84207825495761,24.76956194923452,26.69261954825891,27.54576919331448,25.656089552077976,26.540915186054512,24.62378930712877,23.889878848063734,23.881432236842283,21.062488721804662,23.459099740091137,26.849460768485827,26.468648106547043,28.111351834130986,28.253822130627967,24.928019382288237,25.265184837092903,28.566848178137853,16.405150000000127,26.199896121883853,25.41098571911157,26.38557763144212
1,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472222222222258,1.2861111111111214,1.4388888888889002,1.6083333333333458,1.6444444444444577,1.661111111111124,2.8305555555555784,2.541666666666687,2.6777777777778,3.6000000000000294,3.758333333333364,3.9555555555555872,4.55833333333337,9.427777777777852,12.272222222222322,12.869444444444548,12.986111111111214,14.233333333333444,16.20142354271553,17.682008280440794,18.05489074925235,17.273681666686006,17.81789855740262,17.1793198730577,16.34235062376901,17.05162786590039,16.83333698110468,17.662903078719044,17.24146911853754,16.646455848838478,18.93351172402777,19.65783180113007,21.888896420886248,20.01345541666681,21.913830983906408,20.84389559503121,19.79941010354953,19.41454664125781,19.091115221646486,17.41453009666679,18.746751991867605,18.16209325044923,19.307532415178706,19.135792009911377,20.30954328250016,23.94424087462795,20.369220989846877,18.74049109234916
2,US,37.03397804347987,39.061130264647154,39.09325206291153,43.18345860048908,45.07516771260364,45.09972926098631,46.06781659328185,51.86938455636819,55.52692158848454,56.67851334950415,54.873061004726345,62.67987094959398,65.3781162846095,68.55218515919407,71.54454789527665,74.04476755034293,76.04889798136352,73.34735818154495,82.7905532338182,98.87590593098231,101.09137339969084,107.50464500186838,118.51509215498118,117.7612812768083,135.70629970760342,159.60920906432875,168.19934210526452,180.0428114035102,185.9020102339196,184.31904824561556,175.7363318713465,180.07211111111255,182.8335657894752,182.26979385965052,184.6603347953231,184.9522836257325,184.43464422419828,196.84178488964497,194.33435576923227,194.7565819644668,195.27959177215345,195.34569165839272,196.21599358552777,194.15761686825903,191.9317342430164,195.7134029706182,196.36855215019395,198.4263236044671,206.5231983195956,213.9511827923116,211.83281390977584,208.03012239177963,207.00080263158063,203.53574669129117,190.2242954977244,189.5376376178557
4,Argentina,0.0,0.0,0.0,0.0,0.0,0.1320583090379019,0.138512815840623,0.1787587553539948,0.1362289844509243,0.1390768650793661,0.1525628930817622,0.1394521987366386,0.1495975217130889,0.1503796169108681,0.2344271205357161,0.2395876887340321,0.2075625000000016,0.2664235151049688,0.3814299557032146,0.2705355328106874,0.2870044841269865,0.2974414466873729,0.3004356203007542,0.3364334648653496,0.3316025219298272,0.296564677028221,0.2766677897574146,0.2829597069597092,0.2984400077160518,0.3313612155388498,0.3210901591614933,0.9761041446208192,1.2378668055555653,1.288558897243118,1.8068198412698555,1.8750397502903748,1.68158108024591,2.3313269102990217,2.7627175628314293,2.4371045437713907,2.889120144713663,4.189618765335754,4.1854762231650815,4.470515298513746,4.535317091261359,5.24928401470558,5.675838273879636,6.320449602751039,6.2914082608215125,5.858447497753136,6.016428000499045,4.937566112948702,5.959136269269624,1.175610696149563,1.5425455945043691,1.021242666569634
5,Brazil,0.0,0.0,0.0,0.0,0.0,1.429698611111123,1.7594312500000144,1.9904727430555715,2.085556597222239,2.18097722222224,2.408826597222242,2.4009381250000192,3.1023485069444687,3.699844652777808,4.933387222222263,5.015300729166706,5.204507986111153,6.051317986111158,8.290152638888951,7.921330243055621,8.519793301645159,8.872034510742608,9.904714763124852,9.277177205816326,9.453228718087091,10.719618055555644,11.11003489583342,13.69266871651457,13.844269536734672,14.96728791327092,15.538168024884309,18.75752674506136,20.49708610614656,20.84786947822272,23.2666730026633,21.820452777777952,24.811188149350844,28.03943522594877,32.40478701923102,33.77005525187596,36.55790628699506,39.68179288253253,47.98102334709677,52.23080343651864,60.01386205958472,83.28533476731798,84.55696528012335,92.12369767011728,104.8977987323735,119.8122915311958,126.18533543533772,129.09613794569628,132.28026333933258,135.16052402246635,135.9959801372685,136.5996903210481
6,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333333333348,0.1583333333333346,0.1416666666666678,0.1277777777777788,0.1416666666666678,0.2027777777777794,0.222222222222224,0.2527777777777797,0.2611111111111132,0.291666666666669,0.305555555555558,0.3805555555555587,0.5777777777777826,0.5583333333333378,0.541666666666671,0.7777777777777841,0.7527777777777838,0.9083333333333408,0.8916666666666739,2.6750000000000216,2.869444444444468,4.841666666666706,4.861111111111151,4.961111111111151,5.219444444444485,4.827777777777816,4.841666666666706,3.225000000000026,4.02777777777781,3.819444444444475,4.644642857142895,4.883387096774231,4.617788461538497,5.497929936305775,4.814873417721556,3.8250000000000295,7.161250000000054,9.472012790683308,8.897930689074142,8.897563376687188,11.180677398475703,15.411204507566358,17.65543756536158,12.69877860553905,14.080982658486684,16.90498112050462,18.623275281800986,22.75925196957959,23.639323369947256,25.50603568467965
7,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250000000000041,0.5611111111111156,0.5333333333333375,0.5722222222222269,0.6000000000000048,0.6305555555555605,0.5888888888888936,0.6416666666666717,0.6500000000000054,0.7083333333333389,0.7416666666666726,0.7388888888888948,0.7444444444444505,0.7611111111111174,0.7611111111111174,0.7611111111111174,0.7472222222222283,0.944444444444452,1.0805555555555644,1.2333333333333432,1.3250000000000106,1.3777777777777886,1.3416666666666774,1.4777777777777896,1.2694444444444546,1.3777777777777886,1.3688311688311796,1.3462903225806555,1.3485576923077027,1.264171974522303,1.3530063291139345,1.3892049460813778,1.3470810650158986,1.3445556706402897,2.6320808891895635,2.8941256795200165,3.57204137838842,3.801969062938754,3.44719476661376,4.399953783035942,4.611503304029384,5.01400498519398,4.978148209648249,5.2665932621521225,6.041493556426566,6.006603979823484
8,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087722436305733,0.2766703814873438,0.389064054813525,0.5810619948437544,0.5499248220496936,0.5680303316358066,0.6141950717785322,0.7209460807900967,0.7633341081740964,0.7572883749923248,1.016618280084738,1.0315130678571505,1.2317367377168726,1.0771250000000083,1.06366229167764,1.1259936995715871,1.1960442144726025
9,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.6305555555555605,0.6305555555555605,0.638888888888894,0.7388888888888948,0.7388888888888948,0.680555555555561,0.6722222222222275,0.597222222222227,0.4527777777777815,0.2361111111111129,0.2111111111111127,0.4194444444444478,0.4027777777777809,0.3944444444444476,0.4694444444444482,0.4277777777777812,0.3777777777777808,0.3777777777777808,0.4027777777777809,0.3777777777777808,0.3694444444444474,0.3694444444444474,0.3027777777777802,0.3305555555555582,0.3944444444444476,0.3805555555555587,0.4277777777777812,0.3500000000000028,0.3861111111111142,0.4388888888888924,0.449837662337666,0.510000000000004,0.5339743589743632,0.4141719745222962,0.9360759493670958,0.9301886792452904,1.1076562500000084,1.2142857142857235,1.206790123456799,1.7547546012270068,1.7492378048780617,1.7206060606060731,2.457831325301222,3.285479041916191,2.294494047619064,1.3982248520710157,1.178585000000009,1.0411157894736924,1.3123452137102387,1.7127478438845103
10,Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.097222222222223,0.097222222222223,0.0805555555555562,0.069444444444445,0.0638888888888894,0.0527777777777781,0.0638888888888894,0.0805555555555562,0.0805555555555562,0.0722222222222228,0.0527777777777781,0.0500000000000004,0.0444444444444448,0.0361111111111114,0.0472222222222226,0.0722222222222228,0.0861111111111117,0.0750000000000006,0.0722222222222228,0.0861111111111117,0.069444444444445,0.083333333333334,0.0777777777777784,0.0888888888888896,0.0916666666666674,0.0472222222222226,0.0500000000000004,0.0500000000000004,0.0500000000000004,0.055555555555556,0.0800324675324681,0.0712903225806457,0.0326923076923079,0.0622611464968157,0.0591772151898738,0.0694968553459124,0.0504687500000003,0.052795031055901,0.049845679012346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
