,name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Canada,1367.8658466666775,1455.304136944456,1522.2816583333454,1621.126733611124,1718.3201805555698,1840.1614197222373,1897.7756761111264,2041.2893172222384,2216.747987350957,2284.767379862795,2251.901553178214,2357.5392353313387,2494.0730139051425,2539.7229936713456,2613.791251088386,2663.8742128238987,2644.917105599658,2565.251426679859,2548.8754877201923,2710.7986510007167,2798.54784755045,2824.2243345997445,2915.3718806999595,3035.7697637305023,3069.160927889905,2949.6245867594107,2959.0708363349268,3038.600674068034,3114.682497630829,3233.6165329435007,3313.2459466104624,3401.8536946548315,3420.4646852113437,3373.8952675144446,3480.983645813572,3575.489711465676,3504.3062495514428,3622.584906848631,3643.051166048716,3698.817851992705,3728.009586366455,3705.631299049834,3840.392208820642,3801.9606766678617,3651.337324313257,3687.4731262142486,3826.8483496775607,3836.774395516671,3928.385088051624,3942.823810909029,3962.2710666875673,3918.644006499716,3956.4628629065246,4010.741619541091,4014.245622210937,3785.897695936324
1,Mexico,291.7368646149855,308.7698844323025,314.5750745245396,342.4990426252224,376.02481515700526,401.3427974735412,422.2176696254016,466.7960992128118,503.5262587195274,554.658944254877,592.8308775392952,630.7551487844411,665.2300724237513,749.5678084499202,828.752798469422,903.2384750260112,997.6121206181626,1040.128659838308,1028.8499568404695,1076.5112196828695,1129.2035928702558,1096.654876189082,1133.1792548822957,1141.2747448445596,1204.984187333288,1267.8170931221723,1317.0609536580416,1339.8602820739925,1346.681788664285,1424.2143956094783,1401.718902824365,1445.87021463585,1470.6985171272006,1536.2078783506206,1555.55006500426,1629.0866312700182,1609.1823633092497,1660.5069657137244,1674.3725390320872,1764.577543429389,1877.8703083792136,1937.3009359265636,1947.3814346231895,1988.27560214337,1972.4783507879297,2030.2012723817093,2127.7292734415337,2140.368145005344,2149.463767619478,2138.001715504477,2135.905032088176,2162.935184406223,2194.007671116646,2178.449200037649,2098.122524549924,1798.851962557217
2,US,14398.359178167426,15205.42896976487,15731.625014105226,16671.43188761554,17530.172695100224,18152.510085190966,18531.156506118212,19453.544167270124,20277.137176562977,19772.83064399021,19246.78317343814,20304.5521580878,20830.97819784527,21281.481136673174,21507.891128366693,20676.476702026976,20063.962281901306,19234.67784437157,19161.28528402035,20144.51630096789,20097.04810469263,20280.51566249932,20967.99215743317,21927.09630538532,22450.38635688792,22499.337049015125,22466.546140798167,22803.94480642066,23279.506428153665,23711.226314670068,24220.907846366517,25034.48800181501,25224.45965732316,25390.09431063159,25839.65348234091,26425.701503317978,25802.49762333648,26175.44800940615,26256.307801090443,26772.506868577024,26783.43526897946,26565.602942505247,26935.28149801077,26271.889923953608,24965.63108126386,25808.93907720656,25569.27602092168,24894.316364366456,25567.076739203985,25830.04180199882,25579.485330191157,25544.396119670368,25626.879669364585,26566.23284166428,26359.991482883703,24387.388163672196
4,Argentina,328.33210857304505,338.9625186446006,348.79770427261,360.5508830539819,372.639612840095,353.1244406990391,374.3954529000539,379.10509448752026,395.8959917966819,411.3310698385513,401.89682235098775,421.5610082414895,440.2434619917361,440.4867496986956,472.5652384492778,469.0580675927504,455.1340744291154,463.1499874427252,482.5888290143304,483.5609842263876,477.4707633014153,504.5904760547573,527.2607128453832,536.9459133810196,518.1252254217981,509.7231985307853,518.848669711502,557.0118564143457,572.4941401373727,605.2869750911749,628.4213895517427,662.5400050615613,674.1077566441826,700.3615665332725,706.8832657910743,709.046676778617,690.7431668347704,663.9707321344306,709.3623600490566,752.0681728445858,798.0262755033209,839.3995065743318,879.0952444780993,888.751048128711,864.1265538651933,898.2526075595104,926.8299672855516,961.1334173929512,998.4860303412638,996.7517869803208,1015.8114433359582,1009.0070593723378,1011.4572518062492,997.1022907662012,939.0859279304972,874.6116122408703
5,Brazil,269.29704764186545,293.77906844284894,304.348095160032,348.01111699235776,379.95320797901,440.504622285504,481.7386384708405,554.9665966628776,661.6672616277455,722.8167900175306,763.6794630526502,838.6899205395069,896.2747155222337,987.7843545838242,1069.40624903066,1091.0862306334616,1063.6976927690027,1116.4567801287265,1138.5415804483664,1222.3965953223974,1301.654359344342,1387.8874922001744,1429.3707977067843,1483.9609220057666,1513.8276615647962,1488.863175591716,1546.0301209618772,1618.26491891994,1690.5985669812703,1776.658942445685,1865.4654179587849,1969.71450059396,2082.2400003671623,2158.255914766188,2196.877197107784,2233.8922980248008,2186.656184712044,2237.8885178669725,2277.732745166325,2388.8123812532126,2456.158261629807,2517.918968762024,2670.789217533119,2787.2952127361705,2764.258316709884,3042.6562444025644,3182.806343964183,3240.4325754311617,3362.0154226792342,3438.7803636208105,3388.909455822403,3301.494115809927,3343.262099941828,3365.8219329276662,3450.38418271376,3335.5553019091526
6,Chile,72.3164409630449,77.53356608366165,79.0443078134203,78.8517992304306,84.92007038658677,89.62954114279994,96.89002833333414,100.03819666666746,96.20299138888969,95.15845111111186,85.69564277777846,90.10091194444514,93.44204888888964,98.9318811111119,102.23626111111194,105.56703722222306,108.32066527777864,99.12204805555636,101.8281602777786,106.54199388888976,108.03615888888976,112.8780688888898,118.42719694444538,132.22389500000105,145.87808222222336,153.67910661111236,172.18204033333473,190.4716033888904,201.4173005782781,211.69709722222396,228.15689455555736,242.1007977577797,276.9415291333355,278.1385408333355,290.0811523888912,306.6954697777802,308.7557542590212,319.55851370968,317.7227003717973,333.8915997745972,346.9542744780332,370.4812073430974,378.51607443302777,375.18042539993127,367.4219866923876,369.0303971396932,401.204814696335,410.1310706489836,414.19813817577295,406.2413846070207,415.3506843911839,435.7758762446242,438.83552152632217,456.61858736129096,467.92223486091086,446.3329201873025
7,Colombia,88.26236626716143,96.1732781108703,102.38403923113512,107.86156859641382,109.72265620498182,119.70400015677008,117.6516409846513,132.1540176265619,131.96367059433248,147.87700553738208,150.9235850673734,157.22227346795685,160.79213639036237,171.99713470364583,182.71380584222365,185.83656713193872,190.2510061253409,198.94508201692145,209.0951950413988,214.6645018158769,223.16815568199831,230.44733709153135,250.56021118425025,250.73812774814527,263.8291753831957,246.72742558066656,256.26020912542054,268.03670160730894,295.10021410763204,316.83704092878685,321.7538321472675,330.0086488807201,340.30336466778215,341.6376584832602,316.00485410975205,307.9482676065987,303.00047200636857,301.876153136284,312.41869670301406,317.99530274040904,318.86402569330374,356.6504690849618,357.5836776785745,386.8601677702431,379.67373987076434,399.47230271706064,411.8963483495119,440.99638987529033,444.1785239982005,466.5940606410968,471.9002078057405,495.8206598763159,504.6459997971995,514.1425185619802,530.22397035872,490.93502738948126
8,Ecuador,8.612304166666735,9.061416111111184,9.803367500000077,11.583253333333426,12.304161944444544,14.700444722222338,16.15250250000013,16.879472500000134,18.07400194444459,21.09817444444461,21.345757222222392,23.516314722222408,27.99342555555578,29.24220444444468,30.4709780555558,38.66185555555587,42.91545055555591,47.151993333333714,46.03036416666703,50.99135111111154,60.38064888888937,63.18683972222272,65.04641000000052,75.2063736111117,77.55972333333395,80.08523111111177,88.52259222222294,88.08342750000068,91.18936694444518,99.14219527777855,93.88941416666744,106.7717405555564,119.0439630555565,119.66885888888984,108.93252343594531,102.74868868198692,104.20321138897204,102.75584003696832,104.46385422824692,112.73895775722578,119.45420006653806,126.31764619998432,132.56121342720468,140.95667267654105,138.0507668305641,153.48708929004155,162.5064664056246,171.58605964417885,177.34249818473106,186.2690089079794,185.4665806723177,184.39518775792232,190.9155418013211,201.72874002011565,206.73973063397568,179.21260943238292
9,Peru,56.02092704046156,68.16538234046567,69.3713336712697,70.63716686335299,71.13765829112288,73.41246121214286,76.7083252777784,68.69863944444499,78.91013416666729,91.4508580555563,94.17348333333408,95.67273055555631,96.24986250000076,95.75799666666744,99.64251194444525,106.4635680555564,111.77830583333424,111.67721861111202,98.71156083333412,104.0600930555564,103.18114861111192,110.42629805555644,118.66262000000096,115.8147966666676,106.3466830555564,105.19609777777862,104.2579830555564,101.7977941666675,110.79423861111198,120.5668086111121,131.50273944444547,135.98666833333442,137.17054888889,137.64483555555668,141.63317500000113,145.79018138889006,143.92955624458992,147.36230880094504,145.22650101452416,154.75215615331038,161.84185867866833,163.07136346372698,178.80969499345994,192.8855002058829,197.74573274260032,225.8513958420977,249.39168313963492,257.454262397206,262.4610327158084,269.13859972736486,282.17979170395574,301.7133651496565,309.3258333596075,326.1490663260345,329.3925059068288,276.9541189589273
10,Trinidad & Tobago,33.625653786831144,35.777383564956665,38.13783437511154,39.31428762636624,40.54228653202293,44.68058182139704,45.14565361111147,62.22963083333383,61.7247486111116,59.4543572222227,47.9051922222226,53.86562444444487,56.040696111111565,56.42355777777823,49.85160083333373,47.93947694444483,50.622893333333735,59.45615527777827,58.010681666667146,57.18140166666712,59.09517722222269,61.44058194444495,58.00092055555603,63.74282527777828,62.71064222222271,69.58710500000056,69.37850517180611,73.43401427570927,77.40592784250063,82.03001508085622,88.95828835409519,100.79420601839291,100.7677205379163,102.28356137124965,113.68159729014934,118.82710734878896,128.20879157272046,139.12802236006928,155.98537213776717,171.53776289322292,183.92818968059976,214.82443527165805,221.52556573576985,218.26667271960184,216.45780804293148,233.8695674458331,229.67285610678263,226.09976318718836,230.2950599791253,229.11142824805177,222.30204323845152,197.23219901518704,209.28494279523116,198.0924453993456,197.4375459594831,173.2565455064611
