,name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638888888889048,2.969444444444468,3.14444444444447,3.736111111111141,3.61111111111114,5.272222222222264,5.941666666666714,5.791666666666713,6.49166666666672,4.661111111111148,5.183333333333374,6.42500000000005,6.905555555555611,9.66111111111119,10.988664421997845,11.071997755331177,12.57236842222232,13.55014620000011,16.094590644444573,20.001966410035745,21.101137603570468,22.881019134331808,26.399987081634443,26.76987153867196,27.09661537826165,29.198483165635707,30.2624722810681,29.27909365973123,30.82336215264751,30.838049684236186,32.501884966552105,39.59308821035937,40.44437884715276,50.10055309533791,60.66995198129958,71.14020531878593,81.42227041938861,82.09941660077473,85.09701700947365,121.6125368201373,136.55635896520798,127.779022719683,142.44613816676616,142.53283410263543,148.83303266644532
1,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472222222222258,1.2861111111111214,1.4388888888889002,1.6083333333333458,1.6444444444444577,1.661111111111124,2.8305555555555784,2.541666666666687,2.6777777777778,3.6000000000000294,3.758333333333364,3.9555555555555872,4.55833333333337,9.427777777777852,12.272222222222322,12.869444444444548,12.986111111111214,14.238888888889,16.209756876048864,17.693119391551903,18.068779638141244,17.301459444463784,17.851231890735956,17.212653206391035,16.392350623769012,17.1127389770115,16.900003647771346,18.643503900439008,18.238390686790563,17.593263953308412,19.863104221886616,20.6096622165837,22.93389392251009,21.149988002918597,23.54611837602552,22.549913643117325,22.49599712805084,23.83693655149054,24.49536149283305,28.2825523532214,30.920024230927805,36.91573727455544,43.895763959148496,47.66645039936515,52.0093547498313,66.55158915133043,82.21745839856875,98.85597864054844
2,US,37.03397804347987,39.061130264647154,39.09325206291153,43.18345860048908,45.07516771260364,45.09972926098631,46.06781659328185,51.86938455636819,55.52692158848454,56.67851334950415,54.873061004726345,62.67987094959398,65.3781162846095,68.55218515919407,71.54454789527665,74.04476755034293,76.04889798136352,73.34735818154495,82.80637253797084,98.90884083558387,101.1373666656841,107.55577014216018,118.55448048270284,117.78924143393512,142.33549162679537,185.19628929721335,197.196436659804,211.32512701157256,221.4152321001085,224.23144461325523,216.98617715121136,212.844324369398,221.6426813064758,223.2710249280065,230.9802187709701,239.0895830858396,244.11263967448824,274.1313304074196,290.4979550696467,315.7470240678681,339.66146416938807,401.03895616618775,457.90120903785856,573.3085830432177,651.3099434538925,749.6284463377441,842.451554250911,907.502922940809,1026.858829423632,1105.1850235149248,1162.759386065649,1317.4803509180222,1437.2124248997495,1511.0722017093035,1586.071746661609,1708.2994088659875
4,Argentina,0.0,0.0,0.0,0.0,0.0,0.1320583090379019,0.138512815840623,0.1787587553539948,0.1362289844509243,0.1390768650793661,0.1525628930817622,0.1394521987366386,0.1495975217130889,0.1503796169108681,0.2344271205357161,0.2395876887340321,0.2075625000000016,0.2664235151049688,0.3814299557032146,0.2705355328106874,0.2870044841269865,0.2974414466873729,0.3004356203007542,0.3364334648653496,0.3316025219298272,0.296564677028221,0.2766677897574146,0.2829597069597092,0.2984400077160518,0.3313612155388498,0.3210901591614933,1.002820811287486,1.2784001388888988,1.3789977861320075,1.9035059523809676,1.9716897502903756,1.8179232880381189,2.5327275554603137,2.975269325651943,2.6334058176567425,3.082254844871892,4.376003985461542,4.349371895040083,4.581635054103808,4.632142618144075,11.239022640909557,14.494098280618218,18.09210874674996,19.39309636483441,21.36681778702352,22.68555361417245,22.38713702767003,25.95704151686597,22.54973371792554,33.86398559708598,37.34823830373566
5,Brazil,0.0,0.0,0.0,0.0,0.0,2.572255397111132,3.3366563785000274,4.418405913305591,4.004306851972255,3.360791294722249,3.414773332722249,3.468980338000028,7.070249519194501,13.050859392977882,18.807213073072376,21.54829305081684,20.57167695081128,28.52338554426134,39.4185422406392,47.96774776605594,57.77663334419556,73.80864936994314,76.03534322702538,79.33717817831688,85.1302656913877,78.81409018025619,82.09957402718398,83.15620874071512,86.28166638673524,92.23036427577154,95.43130108448491,101.93680552761758,100.87044237625832,99.74433973456222,102.3364694208195,89.51187667960627,85.59561739609637,96.74612916141598,97.71684058353574,106.57173134311996,115.41292467995238,113.6359500536974,151.53568794646063,191.4682533546253,212.50420614003608,248.39399709531895,237.1738183033942,242.9913240749423,283.65191621012934,329.6683891380838,392.8925747322939,406.0879069070712,442.5599390148681,498.8703989891623,551.6886249496683,557.1989937332206
6,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333333333348,0.1583333333333346,0.1416666666666678,0.1277777777777788,0.1416666666666678,0.2027777777777794,0.222222222222224,0.2527777777777797,0.2611111111111132,0.291666666666669,0.305555555555558,0.3805555555555587,0.5777777777777826,0.5583333333333378,0.541666666666671,0.7777777777777841,0.7527777777777838,0.9083333333333408,0.8916666666666739,2.6750000000000216,2.869444444444468,4.841666666666706,4.861111111111151,4.961111111111151,5.219444444444485,4.827777777777816,4.841666666666706,3.225000000000026,4.02777777777781,3.819444444444475,4.663961038961077,4.902580645161328,4.6368589743590105,5.511464968152909,4.833702531645606,3.843710691823929,7.191000000000054,9.572648408695732,9.105221081049454,9.745805988650384,12.055544148475713,16.463988337869395,19.06826077951822,17.538773184581004,22.87126850967276,29.48423462686566,37.42704446020113,44.39850113371427,51.36167552339065,58.17165469992124
7,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250000000000041,0.5611111111111156,0.5333333333333375,0.5722222222222269,0.6000000000000048,0.6305555555555605,0.5888888888888936,0.6416666666666717,0.6500000000000054,0.7083333333333389,0.7416666666666726,0.7388888888888948,0.7444444444444505,0.7611111111111174,0.7611111111111174,0.7611111111111174,0.7472222222222283,0.944444444444452,1.0805555555555644,1.2333333333333432,1.3250000000000106,1.3777777777777886,1.3416666666666774,1.4777777777777896,1.2694444444444546,1.3828750380517614,1.3761962256493614,1.3590437500000103,1.366007211538472,1.426434608672902,1.682579183918418,2.9966146544353185,3.1940252439129475,4.067376181425507,6.856590941491175,9.23357881629062,10.821966862771376,11.416234685556027,11.160871138606517,12.411331682642473,13.07322426345501,13.176207748561824,13.435657216882657,15.009409287611083,16.181619738860867,15.154087216463076
8,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087722436305733,0.2767037088306982,0.3891038150336507,0.5836659087500045,0.5570762996894452,0.5764576494632759,0.653115314309555,0.7524133669239261,0.8013498784328297,0.9427839417363792,1.315812686864454,1.4657224191381744,1.672292843664349,1.5880178382000536,1.5633851893255275,1.9948380314326175,2.18792844996113
9,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.6305555555555605,0.6305555555555605,0.638888888888894,0.7388888888888948,0.7388888888888948,0.680555555555561,0.6722222222222275,0.597222222222227,0.4527777777777815,0.2361111111111129,0.2111111111111127,0.4194444444444478,0.4027777777777809,0.3944444444444476,0.4694444444444482,0.4277777777777812,0.3777777777777808,0.3777777777777808,0.4027777777777809,0.3777777777777808,0.3694444444444474,0.3694444444444474,0.3027777777777802,0.3305555555555582,0.3944444444444476,0.3816666666666698,0.4294444444444479,0.3513888888888917,0.3877777777777809,0.4411111111111146,0.4531493506493543,0.686140292160657,0.7133336816656822,0.5333506857864695,1.0173643886299155,1.8427339925350907,2.046667042418841,2.3103101637679133,3.0619485330681986,4.022134892689526,4.1718471384741305,5.673658971111698,7.035657458616616,8.383737530043136,8.52659680379252,9.007694283496503,9.331606419371772,11.169946830955638,11.73355274439976,12.583955534579324
10,Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.097222222222223,0.097222222222223,0.0805555555555562,0.069444444444445,0.0638888888888894,0.0527777777777781,0.0638888888888894,0.0805555555555562,0.0805555555555562,0.0722222222222228,0.0527777777777781,0.0500000000000004,0.0444444444444448,0.0361111111111114,0.0472222222222226,0.0722222222222228,0.0861111111111117,0.0750000000000006,0.0722222222222228,0.0861111111111117,0.069444444444445,0.083333333333334,0.0777777777777784,0.0888888888888896,0.0916666666666674,0.0472222222222226,0.0500000000000004,0.0500000000000004,0.0500000000000004,0.0559083333333337,0.0817849025974032,0.0739362903225812,0.0367733974358977,0.068148885350319,0.0654688291139245,0.0766764150943402,0.0581214062500004,0.0610574534161495,0.0591195987654325,0.0104398773006135,0.0103762195121951,0.0103133333333334,0.0102512048192771,0.0114215568862276,0.0130308035714286,0.0129536982248521,0.0128775000000001,0.0116067025916684,0.0115639085223013,0.011523918367347
