,name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Canada,216.68422500000173,237.2248875000019,251.91720000000203,280.52077500000223,313.49632500000257,346.33852500000285,369.66525000000297,415.7948250000033,442.1790750000036,446.9796750000035,461.5815000000037,465.67725000000377,488.4420000000039,493.109250000004,500.634000000004,497.490750000004,482.7270000000039,511.2067500000041,487.489500000004,541.1152500000044,567.6004650000044,546.2539875000043,552.8691000000044,608.475097500005,657.7812600000053,637.604452500005,642.0107175000051,680.5536300000057,722.0816775000058,747.5286675000059,772.5190000000061,785.5822500000064,801.0565000000063,787.5727500000064,841.9140000000067,892.2072500000071,840.4220000000068,874.6652500000071,897.8480000000072,878.1977500000071,883.8020000000071,875.8392500000069,933.6112500000075,932.0322500000076,905.2637500000072,920.1590000000074,1011.238250000008,998.052750000008,1059.4485000000084,1103.530500000009,1104.538250000009,1064.4345000000085,1103.056000000009,1164.2125000000094,1178.4422500000094,1126.351088156281
1,Mexico,80.64688600387274,85.11341832118954,73.19650813564876,78.59208706966464,97.47053321255864,99.67501691798326,103.59450851428788,110.77967115725345,122.7459401084132,129.1470303659848,131.3903411504026,128.85492711777053,135.99859603485805,171.05864545712492,207.6546544500975,223.0171381674084,241.79157289429023,259.956444527956,268.19805189816924,268.58389267106907,275.2785086608454,244.92164669451523,249.2432357499482,253.5961751505963,247.9642367698396,268.17517906349826,282.3611499379691,282.3948533072541,283.26508527778003,301.03000694444694,306.90234083333576,312.7829361111136,314.3739530555581,334.79002638889165,337.90874055555827,359.1330369444473,361.905242222225,410.6882441666699,445.09404694444805,480.2192041666704,527.1233558333375,582.882835833338,570.4137986111158,599.9657838888937,651.6880111111163,660.445400277783,708.0849083333391,736.5377033333391,777.9506636298951,788.4844743684407,807.8291622407286,830.300367226605,860.3353134036782,875.8581587108038,879.7329646542727,862.934146986166
2,US,4159.206101591498,4482.7561234550285,4733.188400856323,5066.814997404265,5454.1070098957225,5748.658294122067,5926.526203855827,5986.964550845237,5937.959580366705,5732.247164098525,5261.532676632293,5366.390193836822,5256.951096592291,5275.384768685303,5450.897793756016,5337.384862100556,5208.628747250405,4841.709863273039,4542.2359522023335,4851.572261619368,4669.540573963243,4376.203922787228,4652.743821025569,4866.021251520998,5170.220230227663,5170.609018309353,5283.972395797704,5463.509667654273,5599.419324949151,5731.081063617417,5979.82947187793,6088.897980754228,6125.315607383078,6021.790889484372,6042.62850633758,6283.906591633618,6006.580149257149,6201.112138655116,6021.900615293045,6046.2774170038665,5951.929838675212,5865.777670445746,6241.383093021694,6288.911776598447,6176.281135399739,6481.93450859924,6582.108105346063,6881.227781414251,7070.228376740893,7222.604554491577,7435.794942879165,7490.989398517091,7399.922516362159,8217.150052560231,8492.376670026026,8320.194456282034
4,Argentina,41.23400000000034,44.65720000000037,46.69945000000039,51.999575000000426,51.80507500000043,58.54450000000048,63.202775000000514,70.9244250000006,80.70777500000065,85.42440000000072,87.5250000000007,98.5142500000008,102.89050000000084,100.07025000000084,102.89050000000084,112.12925000000092,117.18625000000095,133.1352500000011,143.15200000000115,152.39075000000125,155.69725000000128,168.24250000000137,168.33975000000137,196.6395000000016,206.5590000000017,197.3202500000016,200.91850000000164,217.2565000000017,229.41275000000184,235.83125000000192,262.4777500000022,301.1832500000025,277.55150000000225,296.70975000000243,314.7010000000025,322.96725000000265,302.3502500000024,294.3757500000024,336.2905000000027,368.09125000000296,392.8900000000032,406.5050000000033,427.1220000000035,431.8872500000036,418.3555827169427,420.8741655845607,438.3978868918613,456.6420933584621,460.2768896550982,461.5497906359728,466.5256826536056,482.10011188143966,483.00028552561895,487.0423968091614,465.5947283631672,439.2985958585198
5,Brazil,0.5134215307522164,0.600402609513279,0.6787159933628371,0.7172897701327487,0.7559649234513331,0.8110123893805371,1.2773445132743462,1.7538142920354116,2.0072556637168297,3.862446504424809,4.196989115044279,4.835661371681453,6.031904646017745,7.937783761062008,8.698107876106262,10.168067831858489,9.123889380531043,13.037024159292134,17.629381814159427,20.5186134513276,25.7395057079648,29.98718309734536,33.47453637168168,33.697564778761325,34.549127787610885,31.45513579743388,32.70060752380556,37.0439945127879,43.39462702783219,47.39170158889417,52.304946433274736,57.627488955265925,62.6249168856642,65.63152229088546,77.88045529845192,97.04505259517308,122.86193897205138,145.16251959124006,162.47291989224817,193.22483718725812,201.27115692898693,211.69781704271807,218.0163641382841,256.6088546265408,206.68613799721123,275.76779256225825,274.834249607159,325.76533265772963,383.8277277410713,406.5547424737838,429.365408724074,370.87882448239225,376.3202834981898,358.9079767325598,357.3334881704009,321.1816985248255
6,Chile,6.17780000000005,6.451500000000052,5.718375000000046,4.88750000000004,6.431950000000053,6.422175000000052,6.549250000000054,5.962750000000049,4.682225000000039,4.877725000000038,5.532650000000046,6.040950000000049,6.2169000000000505,5.806350000000046,6.871825000000056,7.038000000000056,6.930475000000056,7.174850000000058,7.741800000000062,7.917750000000064,7.907975000000063,7.233500000000058,7.0184500000000565,9.862975000000082,15.385850000000126,16.51975000000013,19.455827000000163,21.76205600000017,22.53403663383219,21.73414400000018,20.827004000000173,21.16660000000017,28.79936900000023,39.771111000000325,54.32838200000043,70.14053000000055,79.50151700000065,80.17722000000066,86.73886600000068,94.15018180337242,91.0775772102012,84.28349858194939,49.68103400000041,27.651488000000228,27.94921600000023,57.39753900000047,58.365155000000485,53.00837700000042,53.12584000000043,43.98931200000035,48.2428565700004,59.163007890000486,56.145969423681166,56.36669069000045,65.13059349000054,61.22003931352592
7,Colombia,8.951250000000071,9.336250000000074,11.550000000000091,11.771375000000097,12.854187500000103,12.4932500000001,13.004500000000103,15.885250000000124,16.460000000000132,17.12575000000014,16.142250000000132,17.204500000000134,19.254750000000158,23.85075000000019,25.721500000000205,28.37150000000023,30.634500000000244,33.03125000000026,36.55975000000029,36.30575000000029,36.43225000000029,37.0707500000003,37.6362500000003,37.7782500000003,36.05900000000029,37.4195000000003,38.58250000000032,37.96575000000031,39.41675000000031,38.99650000000032,41.47250000000034,45.10275000000036,56.74000000000045,65.88625000000053,56.90900000000046,57.35807355078383,59.389931181200055,59.98681491166437,57.49979936806302,61.34820040649053,64.46344289014678,67.6468227859565,71.6163423326662,72.75114453895098,83.79319707695336,87.45137770101836,85.1497145719476,94.65897677994444,104.77255472782949,113.84061849065633,112.1172938215824,120.9656219057986,123.66002936232368,132.10117588185716,134.4644365617188,139.2593938320548
8,Ecuador,0.0,0.0,0.0,0.0,0.0,0.6978000000000057,0.6978000000000057,1.0118100000000083,0.5815000000000047,1.1630000000000094,1.4537500000000116,1.3258200000000109,0.8489900000000069,0.872250000000007,0.628020000000005,0.4884600000000039,0.7908400000000063,1.0234400000000083,1.26767000000001,1.825910000000015,1.860800000000015,1.849170000000015,1.721240000000014,2.011990000000016,1.593310000000013,2.616750000000021,3.2098800000000263,3.2215100000000265,3.70997000000003,3.3494400000000275,3.2331400000000268,3.430850000000028,3.128470000000025,3.186620000000026,3.0005400000000244,3.268030000000026,3.3261800000000274,1.3242071049070807,2.3108554232496883,5.378898924900043,5.522698968412545,6.034419843975049,5.468308642557146,4.987914871971721,5.878689295223136,6.189022438235332,5.607563488699748,7.489686155849052,8.511817472385808,8.725520483481796,8.210332117536726,8.863090931592827,8.232370154986016,7.072338993761589,6.320509139286848,5.458160494665198
9,Peru,3.6575000000000295,3.821125000000031,3.570875000000028,3.975125000000032,4.052125000000033,3.975125000000032,4.745125000000039,4.562250000000037,4.466000000000036,4.600750000000038,5.678750000000045,6.160000000000049,6.11668750000005,6.391000000000051,5.909750000000047,6.352500000000051,7.295750000000059,7.656687500000061,5.043500000000041,6.814500000000054,5.313000000000043,5.6354375000000445,5.601750000000044,5.284125000000042,4.480437500000035,4.287937500000034,4.023250000000032,3.628625000000029,3.821125000000031,3.984750000000032,3.859625000000031,3.917375000000032,2.3196250000000185,3.936625000000032,3.955875000000032,3.325437500000027,3.561250000000028,4.254250000000034,5.03387500000004,8.277500000000066,14.599701208930934,17.086442047708825,25.751993196649742,32.693901399349976,33.4366597595305,54.238173803375474,62.92884839614651,68.6182397756882,67.02667684775301,74.3163716435573,76.4313164613182,84.93305559203375,74.91935898735669,80.25237043877112,82.11267450890604,70.50262070194556
10,Trinidad & Tobago,11.42775000000009,13.423750000000108,14.816000000000118,15.545500000000128,15.624000000000123,19.11972000000016,18.63500000000015,19.260750000000154,18.49800000000015,16.899750000000136,15.359750000000124,17.28825000000014,20.321500000000164,24.260250000000195,25.0765000000002,28.33250000000023,31.209500000000247,37.93125000000032,39.297250000000325,41.176000000000336,42.15200000000034,43.13450000000035,45.69350000000036,52.59425000000042,52.69475000000042,54.63375000000044,55.35165461625046,53.48801122015356,60.033137842500494,68.75721952530056,73.81322140965061,83.34404657394835,90.44336442680512,90.44336442680512,92.77738673459363,98.13040463234934,108.94410614885716,117.30721045010417,135.20101692092177,148.70535156515837,163.75308370005925,192.76154899534703,196.450276725628,191.58103289780456,190.88471881842844,207.40086687495636,204.81320634544767,202.35985560577652,203.5563059626398,205.1008882478329,196.04770328972893,169.44471115340716,183.4932823094346,173.74750175252035,174.7331604415201,151.21374833172052
