,name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027777777777778,0.0027777777777778,0.0027777777777778,0.0027777777777778,0.0027777777777778,0.005331088664422,0.005331088664422,0.1638888888888901,0.1638888888888901,0.1638888888888901,0.1638888888888901,0.1722222222222235,0.1722222222222235,0.1722222222222235,0.4500000000000037,0.7333333333333393,0.9079545454545528,1.1104838709677507,1.879807692307707,2.5581210191083,4.1746835443038295,6.543396226415144,7.90820343750006,10.00073608758399,17.42408576505812,22.74712616967235,26.403316087706525,29.135650596878083,28.535020840939723,32.61829114498299,68.21854843073642,77.79038341999936,78.78403787878851,82.37659593006148,80.87241255929564,89.06914386561829
1,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027777777777778,0.0027777777777778,0.0027777777777778,0.0027777777777778,0.013888888888889,0.0194444444444446,0.0166666666666668,0.0333333333333336,0.041666666666667,0.0472222222222226,0.0527777777777781,0.049675324675325,0.0575806451612907,0.0517628205128209,0.0541401273885354,0.0511075949367092,0.1202830188679251,0.658750000000003,0.673136645962736,1.5645057441701031,3.230811179277451,4.271564574864518,9.500193139730682,10.713440679384249,16.354093313373326,22.12300748181226,26.09875891683114,26.5494541666668,32.5301738141652,41.418847803478464,48.6190894048952
2,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074859708193042,0.01820987654321,0.0161672278338946,0.011753647586981,0.0099354657687991,0.0024438832772166,5.926046576879958,7.824354657688053,8.27988496071836,8.101916386083118,8.433858024691428,9.67202300785642,8.878375420875493,9.07426767676775,9.22568742985417,8.489607182940583,12.592586980920416,15.693773849607313,18.781094549390158,28.677543173672436,30.78653878528903,38.67393633790161,48.39204273750197,71.78948748491257,92.43193797348556,147.62103958843198,195.79502494076715,249.28552116254752,314.5790501047079,366.38643265993534,434.0506974869205,466.96603671445325,487.3459770322305,576.6053365011098,642.1785227272777,684.5275441550057,740.0697828850722,841.0881575849261
4,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267166666666668,0.0405333333333336,0.0903916666666674,0.0966138888888896,0.0965500000000007,0.13622353896104,0.20127177419355,0.2123746794871811,0.1961117834394919,0.1929168204113938,0.1861446540880517,0.1636064062500012,0.1107404232919263,0.096625923796297,0.0661008137116569,0.0689084375000005,0.9526748467668248,1.1606977246988035,1.5765489520958198,1.5009961861607244,1.3764945266272284,1.5289175000000117,3.5112033625731254,12.371094426947153,23.364362374461777
5,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055555555555556,0.0111111111111112,0.013888888888889,0.0055555555555556,0.0027777777777778,0.0963149350649358,0.1672580645161303,0.1661858974358987,0.1651273885350331,0.249889240506331,0.6334905660377407,1.7605142528913351,3.1228260869565454,3.2478395061728635,5.6750745398773415,7.009309908536634,13.00757575757585,16.83579315107648,31.073993767621424,54.7078774892813,84.21757750624191,105.93314562088882,120.47915213906784,138.63251943115273,140.65944036299547
6,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193181818181819,0.0191935483870969,0.0190705128205129,0.0135350318471338,0.0188291139240507,0.0187106918238995,0.0297500000000002,0.1006356180124231,0.2072903919753101,0.8482426119631965,0.8748667500000066,1.0519070681818254,1.3955247924698893,3.672611236526973,5.349555977678609,6.165868461982294,9.06389839187507,8.917282190380186,12.121627674171023,13.87888490141019
7,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407372611464979,0.1330949367088617,0.1683464901619502,0.1325229021312503,0.1423305642965841,0.1513939565601855,0.1005657420966257,0.106954734429878,0.1412924382742427,0.1475333801506027,0.1787297999940132,0.1729786638794655,0.1279711247218944,0.00767854805,0.1377824547967847,0.1568040888160602,0.0716045338354654
8,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255567109375,0.0070810305900621,0.0084066486608025,0.0089558972392638,0.0086675899390244,0.0061776145454545,0.1451732784662661,0.202937414842217,0.2499564564965791,0.2111388689643506,0.1835000000000015,0.199471068998101,0.2117832120897647,0.2110052329433125
9,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111,0.0016666666666666,0.0013888888888889,0.0016666666666666,0.0022222222222222,0.0033116883116883,0.0032903225806451,0.0032692307692307,0.0032484076433121,0.0032278481012658,0.0032075471698113,0.0031875,0.003167701863354,0.0031481481481481,0.0031288343558282,0.0031097560975609,0.0030909090909091,0.0030722891566265,0.6553143712574898,1.5036250350159912,2.6508799773743914,2.6835806700000213,3.734129949251978,4.098138285766339,4.450684807256272
10,Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
